1717766667133735	-117
1717766667156816	-117
1717766667189729	-117
1717766667212756	-116
1717766667239437	-116
1717766667262482	-116
1717766667294355	-116
1717766667319923	-116
1717766667348694	-117
1717766667376297	-117
1717766667398130	-117
1717766667425957	-117
1717766667453260	-117
1717766667476858	-117
1717766667504586	-116
1717766667534233	-116
1717766667566198	-115
1717766667595047	-116
1717766667628905	-116
1717766667654458	-116
1717766667683050	-116
1717766667709845	-115
1717766667735846	-115
1717766667764856	-115
1717766667787811	-115
1717766667813941	-116
1717766667839053	-116
1717766667865433	-116
1717766667890695	-116
1717766667917262	-115
1717766667942712	-116
1717766668000433	-115
1717766668028609	-116
1717766668056167	-115
1717766668085855	-115
1717766668381037	-113
1717766668410558	-114
1717766668460038	-114
1717766668512124	-115
1717766668539828	-115
1717766668594223	-115
1717766668627783	-113
1717766668651361	-113
1717766668680075	-113
1717766668705637	-112
1717766668735173	-111
1717766668760134	-110
1717766668787960	-110
1717766668811691	-109
1717766668867524	-108
1717766668892894	-108
1717766668948764	-107
1717766669501469	-110
1717766669552338	-110
1717766669603342	-110
1717766669626642	-110
1717766669652786	-109
1717766669676148	-110
1717766669703061	-111
1717766669725312	-111
1717766669760972	-112
1717766669790352	-112
1717766669817111	-114
1717766669838559	-116
1717766669860770	-117
1717766669888524	-117
1717766669910800	-119
1717766669934349	-119
1717766669962243	-120
1717766669984991	-120
1717766670013632	-120
1717766670041226	-120
1717766670065260	-120
1717766670093073	-120
1717766670116035	-120
1717766670143003	-120
1717766670166466	-120
1717766670193048	-121
1717766670215594	-120
1717766670242269	-121
1717766670270814	-121
1717766670296021	-121
1717766670322298	-121
1717766670349210	-121
1717766670378374	-121
1717766670401239	-122
1717766670428081	-122
1717766670457253	-122
1717766670482920	-122
1717766670507702	-122
1717766670536690	-122
1717766670558718	-122
1717766670584412	-122
1717766670607126	-122
1717766670633516	-122
1717766670657371	-122
1717766670684114	-122
1717766670709755	-122
1717766670736571	-122
1717766670760799	-122
1717766670789584	-122
1717766670811925	-122
1717766670838091	-122
1717766670860677	-122
1717766670887505	-120
1717766670911860	-120
1717766670940084	-120
1717766670962273	-120
1717766670988346	-120
1717766671011100	-119
1717766671039246	-119
1717766671062671	-118
1717766671089926	-118
1717766671114099	-117
1717766671142148	-116
1717766671169981	-117
1717766671202658	-115
1717766671229721	-115
1717766671257040	-115
1717766671280716	-114
1717766671310226	-114
1717766671337277	-114
1717766671365103	-114
1717766671470933	-112
1717766671493766	-112
1717766671521146	-112
1717766671604205	-111
1717766671631372	-111
1717766671655028	-110
1717766671682479	-110
1717766671705537	-110
1717766676204653	-117
1717766676228609	-119
1717766676255381	-119
1717766676280892	-119
1717766676311440	-120
1717766676333834	-121
1717766676359639	-120
1717766676381639	-121
1717766676407744	-124
1717766676431680	-127
1717766676459767	-131
1717766676486528	-132
1717766676511094	-135
1717766676542142	-137
1717766676569651	-140
1717766676594838	-140
1717766676623246	-141
1717766676650567	-140
1717766676676001	-141
1717766676701510	-140
1717766676723560	-140
1717766676748994	-140
1717766676775078	-139
1717766676801560	-139
1717766676829495	-140
1717766676853498	-140
1717766676883995	-143
1717766676911819	-143
1717766676941037	-145
1717766676963411	-144
1717766676999100	-145
1717766677030631	-144
1717766677054162	-143
1717766677078156	-139
1717766677104333	-135
1717766677130346	-132
1717766677157220	-127
1717766677179549	-127
1717766677206430	-123
1717766677230952	-121
1717766677257201	-120
1717766677285038	-119
1717766677311789	-119
1717766677335979	-119
1717766677363061	-119
1717766677398614	-118
1717766677423299	-118
1717766677448321	-119
1717766677470336	-119
1717766677495348	-119
1717766677518953	-120
1717766677544220	-120
1717766677566996	-119
1717766677593554	-119
1717766677615669	-119
1717766677641069	-120
1717766677667594	-120
1717766677694222	-119
1717766677719954	-121
1717766677745565	-121
1717766677767840	-122
1717766677794315	-125
1717766677820298	-126
1717766677850257	-129
1717766677875150	-131
1717766677902852	-132
1717766677934331	-133
1717766677962757	-134
1717766677986293	-135
1717766678009340	-137
1717766678030624	-140
1717766678058322	-142
1717766678092211	-143
1717766678119554	-145
1717766678147198	-146
1717766678171454	-147
1717766678211897	-148
1717766678244057	-148
1717766678272977	-151
1717766678298064	-151
1717766678327657	-153
1717766678355516	-155
1717766678385821	-154
1717766678411256	-156
1717766678436955	-154
1717766678458314	-154
1717766678485461	-152
1717766678521299	-154
1717766678545903	-154
1717766678573403	-155
1717766678598470	-156
1717766678620279	-157
1717766678648760	-158
1717766678672539	-160
1717766678699576	-161
1717766678727054	-162
1717766678755466	-163
1717766678777972	-163
1717766678803382	-165
1717766678828443	-166
1717766678856591	-168
1717766678881225	-169
1717766678905148	-169
1717766678931416	-169
1717766678961218	-171
1717766678988886	-170
1717766679015218	-169
1717766679040227	-169
1717766679061701	-168
1717766679088213	-168
1717766679112521	-168
1717766679143759	-168
1717766679174331	-168
1717766679197209	-167
1717766679221790	-167
1717766679242860	-167
1717766679272327	-167
1717766679297765	-166
1717766679322968	-166
1717766679349197	-166
1717766679379343	-165
1717766679401868	-166
1717766679427776	-166
1717766679452890	-167
1717766679484028	-167
1717766679512541	-167
1717766679534153	-168
1717766679560339	-168
1717766679588593	-168
1717766679617232	-169
1717766679644729	-169
1717766679672912	-170
1717766679701660	-170
1717766679724739	-169
1717766679750407	-169
1717766679772273	-169
1717766679801529	-169
1717766679829103	-169
1717766679855118	-169
1717766679880991	-170
1717766679905328	-170
1717766679931778	-169
1717766679953137	-170
1717766679980213	-170
1717766680005667	-170
1717766680033362	-170
1717766680055827	-170
1717766680081782	-170
1717766680104413	-170
1717766680134707	-170
1717766680161301	-170
1717766680186373	-170
1717766680211396	-170
1717766680238917	-170
1717766680267455	-170
1717766680293543	-170
1717766680322587	-170
1717766680350394	-170
1717766680378736	-170
1717766680404054	-170
1717766680433392	-171
1717766680461816	-171
1717766680487851	-171
1717766680510845	-171
1717766680536460	-171
1717766680560671	-173
1717766680585699	-172
1717766680607371	-171
1717766680632565	-171
1717766680654959	-171
1717766680681746	-172
1717766680709583	-172
1717766680732323	-173
1717766680758654	-173
1717766680784076	-172
1717766680813270	-171
1717766680835708	-171
1717766680864222	-171
1717766680892572	-173
1717766680915386	-172
1717766680941707	-173
1717766680967383	-173
1717766680999983	-172
1717766681025150	-172
1717766681054663	-172
1717766681085240	-172
1717766681111558	-172
1717766681134587	-172
1717766681160716	-172
1717766681184804	-172
1717766681212356	-171
1717766681236340	-171
1717766681262509	-170
1717766681285886	-171
1717766681307731	-171
1717766681333579	-172
1717766681357544	-171
1717766681382981	-173
1717766681408795	-173
1717766681434609	-171
1717766681460723	-172
1717766681489102	-171
1717766681517061	-170
1717766681545242	-171
1717766681573555	-171
1717766681596477	-170
1717766681625697	-170
1717766681649318	-170
1717766681676496	-169
1717766681699693	-169
1717766681727425	-168
1717766681762126	-165
1717766681787327	-164
1717766681813026	-162
1717766681839740	-161
1717766681862451	-157
1717766681889477	-156
1717766681913596	-154
1717766681942645	-153
1717766681966593	-151
1717766681994154	-150
1717766682021956	-148
1717766682046161	-148
1717766682072256	-146
1717766682097561	-147
1717766682128464	-147
1717766682152896	-146
1717766682181423	-144
1717766682208105	-144
1717766682232190	-143
1717766682258004	-144
1717766682282035	-144
1717766682308029	-144
1717766682330404	-144
1717766682356875	-144
1717766682379100	-143
1717766682409016	-144
1717766682432186	-143
1717766682459004	-143
1717766682484990	-143
1717766682512481	-142
1717766682541375	-141
1717766682568611	-141
1717766682594292	-141
1717766682624920	-139
1717766682652086	-139
1717766682685884	-140
1717766682710041	-140
1717766682737141	-141
1717766682761135	-141
1717766682787679	-143
1717766682809493	-144
1717766682832169	-145
1717766682858762	-145
1717766682880948	-146
1717766682910722	-147
1717766682937679	-146
1717766682964167	-147
1717766682990632	-148
1717766683017703	-148
1717766683044250	-148
1717766683073512	-147
1717766683103613	-149
1717766683130663	-149
1717766683159067	-149
1717766683189172	-149
1717766683213224	-148
1717766683242666	-148
1717766683270681	-148
1717766683293505	-148
1717766683320805	-148
1717766683343400	-146
1717766683373390	-147
1717766683397593	-147
1717766683424601	-147
1717766683451529	-147
1717766683486044	-146
1717766683511313	-146
1717766683541415	-146
1717766683569360	-147
1717766683594796	-146
1717766683621173	-146
1717766683649420	-146
1717766683675436	-146
1717766683697924	-146
1717766683724708	-146
1717766683751068	-146
1717766683773294	-146
1717766683799807	-147
1717766683825383	-147
1717766683850085	-146
1717766683874018	-146
1717766683901173	-147
1717766683928607	-147
1717766683958867	-147
1717766683982381	-147
1717766684011508	-147
1717766684035440	-147
1717766684062964	-148
1717766684085421	-148
1717766684118184	-148
1717766684150292	-148
1717766684177377	-148
1717766684202779	-148
1717766684235731	-148
1717766684259143	-148
1717766684286653	-148
1717766684309129	-149
1717766684341520	-149
1717766684369698	-146
1717766684393066	-147
1717766684420399	-147
1717766684442832	-146
1717766684472599	-146
1717766684500584	-146
1717766684525971	-146
1717766684553812	-148
1717766684578345	-147
1717766684607376	-147
1717766684637274	-147
1717766684663470	-148
1717766684687589	-147
1717766684715496	-147
1717766684743619	-147
1717766684766979	-146
1717766684796695	-146
1717766684820017	-145
1717766684848492	-144
1717766684873006	-144
1717766684901191	-143
1717766684925052	-144
1717766684953391	-143
1717766684979731	-143
1717766685007235	-143
1717766685033384	-142
1717766685064115	-142
1717766685089168	-142
1717766685118353	-142
1717766685141424	-142
1717766685170303	-141
1717766685195910	-142
1717766685229419	-143
1717766685253851	-143
1717766685282189	-143
1717766685310254	-143
1717766685332517	-143
1717766685355290	-144
1717766685383535	-145
1717766685406410	-145
1717766685432713	-145
1717766685455030	-146
1717766685482665	-146
1717766685507984	-147
1717766685537714	-147
1717766685561993	-147
1717766685589074	-147
1717766685617519	-147
1717766685643987	-147
1717766685665678	-147
1717766685691378	-146
1717766685715176	-146
1717766685741894	-147
1717766685766605	-146
1717766685793363	-147
1717766685820381	-147
1717766685851307	-148
1717766685875728	-147
1717766685903282	-148
1717766685927495	-147
1717766685953781	-148
1717766685982220	-148
1717766686008427	-149
1717766686030696	-148
1717766686056689	-149
1717766686078381	-150
1717766686104781	-149
1717766686127567	-149
1717766686155885	-149
1717766686180394	-150
1717766686208094	-150
1717766686231861	-150
1717766686259375	-150
1717766686284320	-150
1717766686313064	-150
1717766686339011	-150
1717766686366765	-149
1717766686396049	-148
1717766686425194	-148
1717766686450466	-148
1717766686480617	-148
1717766686508775	-148
1717766686535150	-147
1717766686557673	-147
1717766686584081	-148
1717766686605828	-147
1717766686632229	-148
1717766686658416	-147
1717766686685815	-147
1717766686708050	-147
1717766686737412	-148
1717766686761377	-149
1717766686788761	-149
1717766686815250	-149
1717766686843856	-148
1717766686868240	-148
1717766686900863	-148
1717766686926819	-148
1717766686954536	-148
1717766686977539	-148
1717766687007850	-148
1717766687035404	-148
1717766687061145	-148
1717766687085903	-147
1717766687114310	-147
1717766687137629	-148
1717766687167058	-149
1717766687189282	-149
1717766687217128	-149
1717766687239327	-149
1717766687271581	-149
1717766687294370	-149
1717766687321800	-150
1717766687346836	-150
1717766687374528	-150
1717766687400788	-153
1717766687428870	-154
1717766687455341	-157
1717766687501003	-148
1717766687530273	-149
1717766687564981	-154
1717766687619006	-147
1717766687644362	-149
1717766687671672	-150
1717766687694552	-152
1717766687746654	-150
1717766687774669	-147
1717766687797469	-145
1717766687825441	-144
1717766687850027	-142
1717766687877592	-142
1717766687903754	-131
1717766687930634	-142
1717766687952826	-140
1717766687980511	-137
1717766688003466	-137
1717766688031228	-137
1717766688108613	-137
1717766688132057	-1
1717766688639114	-64
1717766688666652	-64
1717766689925983	-101
1717766689955523	-114
1717766689988878	7
1717766690015172	8
1717766690038507	7
1717766690135158	3
1717766690158042	0
1717766690185609	-2
1717768624818977	-77
1717768624836602	-79
1717768624873089	-80
1717768624889577	-81
1717768624924862	-82
1717768625000313	-85
1717768625016497	-87
1717768625034227	-1
1717768625082366	-98
1717768625173004	-109
1717768625190063	-123
1717768625207318	-134
1717768625224010	-137
1717768625241412	-141
1717768625258651	-143
1717768625277564	-147
1717768625295608	-150
1717768625311431	-153
1717768625327520	-156
1717768625347150	-157
1717768625367993	-161
1717768625385701	-162
1717768625403133	-163
1717768625421537	-164
1717768625443138	-165
1717768625459819	-166
1717768625476351	-166
1717768625492037	-167
1717768625509902	-165
1717768625527796	-155
1717768625544079	-167
1717768625560634	-167
1717768625583733	-168
1717768625603375	-168
1717768625622370	-170
1717768625637937	-170
1717768625654057	-171
1717768625670646	-173
1717768625687260	-173
1717768625705544	-174
1717768625721981	-174
1717768625739581	-173
1717768625758273	-175
1717768625775019	-174
1717768625790597	-173
1717768625806401	-172
1717768625826924	-172
1717768625844242	-172
1717768625860708	-171
1717768625876747	-171
1717768625896048	-171
1717768625915986	-170
1717768625932903	-171
1717768625981989	-171
1717768626025224	-172
1717768626042167	-172
1717768626060785	-173
1717768626079544	-174
1717768626098242	-174
1717768626133335	-175
1717768626149446	-175
1717768626164888	-175
1717768626180746	-174
1717768626200354	-175
1717768626220842	-174
1717768626238180	-174
1717768626253435	-174
1717768626269619	-173
1717768626288157	-173
1717768626304255	-172
1717768626320068	-171
1717768626336121	-171
1717768626354448	-172
1717768626374810	-171
1717768626391824	-170
1717768626407114	-171
1717768626423573	-170
1717768626440938	-170
1717768626456997	-170
1717768626472375	-171
1717768626489236	-171
1717768626507760	-171
1717768626526183	-170
1717768626543192	-171
1717768626559588	-171
1717768626576085	-171
1717768626593902	-171
1717768626612852	-171
1717768626629113	-171
1717768626646195	-170
1717768626665048	-171
1717768626724929	-171
1717768626741629	-171
1717768626759313	-169
1717768626775146	-170
1717768626792583	-170
1717768626813088	-169
1717768626829755	-169
1717768626845502	-168
1717768626860949	-169
1717768626879107	-169
1717768626895374	-169
1717768626911238	-169
1717768626927591	-169
1717768626946258	-169
1717768626966662	-169
1717768626985132	-169
1717768627001133	-169
1717768627017115	-169
1717768627034720	-169
1717768627052302	-169
1717768627069232	-170
1717768627085568	-169
1717768627103767	-169
1717768627120842	-169
1717768627137081	-169
1717768627155218	-169
1717768627173624	-169
1717768627192116	-169
1717768627208132	-168
1717768627223568	-168
1717768627242246	-168
1717768627262677	-168
1717768627279485	-168
1717768627296890	-169
1717768627313730	-168
1717768627334668	-168
1717768627352408	-168
1717768627368994	-169
1717768627385387	-169
1717768627405134	-169
1717768627423806	-169
1717768627441427	-169
1717768627458048	-169
1717768627474842	-169
1717768627493817	-169
1717768627509896	-169
1717768627526159	-169
1717768627544608	-169
1717768627562185	-169
1717768627579297	-169
1717768627595303	-169
1717768627614339	-169
1717768627632174	-169
1717768627647926	-169
1717768627663023	-169
1717768627680364	-169
1717768627697976	-169
1717768627718786	-170
1717768627735982	-169
1717768627752227	-169
1717768627769848	-169
1717768627788142	-169
1717768627804974	-169
1717768627821518	-170
1717768627838176	-169
1717768627857436	-169
1717768627874921	-169
1717768627892927	-169
1717768627909237	-169
1717768627927771	-169
1717768627944498	-167
1717768627961971	-166
1717768627977597	-167
1717768627998027	-165
1717768628017330	-165
1717768628066129	-163
1717768628084953	-160
1717768628104031	-165
1717768628306844	-57
1717768628327319	-60
1717768628346623	-74
1717768628527561	63
1717768628545705	102
1717768628564191	108
1717768628583389	113
1717768628615849	118
1717768628631572	120
1717768628649073	49
1717983400265725	585
1717983400319313	590
1717983400351849	590
1717983400387831	582
1717983400419134	574
1717983400486438	-5809
1717983400619576	608
1717983400815264	571
1717983400915217	580
1717983400982878	566
1717983401051058	573
1717983401082458	573
1717983401150502	576
1717983401181831	580
1717983401216259	612
1717983401249449	642
1717983401316893	-3682
1717983403142652	-53
1717983403210593	-39
1717983403242695	-44
1717983403441753	-44
1717983405472659	-56
1717983405665914	-53
1717983408659099	-65
